Código de proyecto,Área,Prioridad,Presupuesto,Complejidad técnica,Número de dependencias asociadas,Fecha de inicio de ejecución,Fecha de uso por el cliente planificada,Fecha fin de ejecución,Fecha pase a producción,Fecha de uso por el cliente,Time to market
SDATOOL-1934,ENG,Baja,"S/.121,895.00",Media,2,01/02/2022,14/09/2022,14/09/2022,01/10/2022,06/10/2022,247
SDATOOL-7528,CIB,Media,"S/.134,740.00",Media,1,12/05/2022,29/01/2023,04/01/2023,12/01/2023,14/01/2023,247
SDATOOL-1039,ENG,Baja,"S/.135,668.00",Media,1,19/11/2021,23/07/2022,29/06/2022,16/07/2022,24/07/2022,247
SDATOOL-6040,RCS,Baja,"S/.230,223.00",Media,10,17/11/2021,21/07/2022,16/06/2022,14/07/2022,21/07/2022,246
SDATOOL-8009,RCS,Baja,"S/.231,731.00",Media,10,15/03/2024,26/09/2024,24/10/2024,10/11/2024,16/11/2024,246
SDATOOL-3980,RCS,Media,"S/.193,458.00",Media,7,15/05/2023,27/12/2023,10/12/2023,07/01/2024,16/01/2024,246
SDATOOL-6081,CIB,Media,"S/.186,073.00",Media,6,15/07/2020,04/03/2021,01/03/2021,11/03/2021,18/03/2021,246
SDATOOL-4131,RIC,Alta,"S/.194,049.00",Media,6,01/11/2020,24/06/2021,10/06/2021,28/06/2021,05/07/2021,246
SDATOOL-8335,FIN,Media,"S/.179,975.00",Media,5,17/02/2019,02/10/2019,26/09/2019,14/10/2019,21/10/2019,246
SDATOOL-5376,FIN,Alta,"S/.169,698.00",Media,5,04/01/2020,23/09/2020,11/08/2020,28/08/2020,06/09/2020,246
SDATOOL-6147,FIN,Baja,"S/.164,150.00",Media,5,10/03/2019,08/11/2019,06/10/2019,02/11/2019,11/11/2019,246
SDATOOL-5057,FIN,Media,"S/.165,790.00",Media,5,28/11/2023,16/08/2024,03/07/2024,26/07/2024,31/07/2024,246
SDATOOL-5278,FIN,Media,"S/.155,445.00",Media,4,25/07/2024,27/03/2025,01/03/2025,22/03/2025,28/03/2025,246
SDATOOL-5770,T&C,Media,"S/.136,883.00",Media,3,16/09/2023,06/05/2024,06/05/2024,18/05/2024,19/05/2024,246
SDATOOL-2071,GRM,Alta,"S/.157,223.00",Media,3,03/05/2019,26/12/2019,28/11/2019,26/12/2019,04/01/2020,246
SDATOOL-5322,CCS,Alta,"S/.147,098.00",Media,3,02/10/2021,28/06/2022,16/05/2022,03/06/2022,05/06/2022,246
SDATOOL-8867,GRM,Media,"S/.117,682.00",Media,1,30/09/2019,21/06/2020,07/05/2020,01/06/2020,02/06/2020,246
SDATOOL-6150,CCS,Baja,"S/.139,138.00",Baja,10,14/09/2021,03/02/2022,28/04/2022,16/05/2022,17/05/2022,245
SDATOOL-7548,ENG,Media,"S/.221,780.00",Media,10,08/09/2023,16/04/2024,22/04/2024,01/05/2024,10/05/2024,245
SDATOOL-3514,ENG,Media,"S/.226,996.00",Media,10,28/02/2023,14/08/2023,25/09/2023,21/10/2023,31/10/2023,245
SDATOOL-1787,T&C,Baja,"S/.218,782.00",Media,9,13/09/2022,09/05/2023,04/05/2023,13/05/2023,16/05/2023,245
SDATOOL-6063,FIN,Media,"S/.226,430.00",Media,9,10/06/2024,26/01/2025,12/01/2025,01/02/2025,10/02/2025,245
SDATOOL-8673,FIN,Media,"S/.214,419.00",Media,8,28/09/2020,18/03/2021,25/04/2021,24/05/2021,31/05/2021,245
SDATOOL-3189,CCS,Alta,"S/.147,956.00",Baja,8,28/05/2024,17/10/2024,06/01/2025,18/01/2025,28/01/2025,245
SDATOOL-7223,RCS,Media,"S/.207,098.00",Media,8,15/08/2023,01/03/2024,26/03/2024,10/04/2024,16/04/2024,245
SDATOOL-5625,ENG,Baja,"S/.194,560.00",Media,8,07/05/2020,28/12/2020,03/12/2020,31/12/2020,07/01/2021,245
SDATOOL-6648,T&C,Alta,"S/.197,763.00",Media,8,22/04/2024,24/11/2024,28/11/2024,22/12/2024,23/12/2024,245
SDATOOL-8694,RIC,Baja,"S/.178,736.00",Media,6,21/04/2023,28/12/2023,21/11/2023,15/12/2023,22/12/2023,245
SDATOOL-2303,CCS,Alta,"S/.179,118.00",Media,5,15/06/2021,08/02/2022,15/01/2022,06/02/2022,15/02/2022,245
SDATOOL-5148,GRM,Baja,"S/.166,028.00",Media,4,25/02/2023,17/11/2023,12/10/2023,26/10/2023,28/10/2023,245
SDATOOL-5100,CIB,Baja,"S/.148,659.00",Media,4,26/05/2023,23/01/2024,03/01/2024,23/01/2024,26/01/2024,245
SDATOOL-7959,CIB,Alta,"S/.240,413.00",Alta,3,01/01/2019,24/11/2019,03/08/2019,27/08/2019,03/09/2019,245
SDATOOL-4968,T&C,Media,"S/.158,012.00",Media,3,17/11/2019,28/07/2020,24/06/2020,18/07/2020,19/07/2020,245
SDATOOL-1300,FIN,Alta,"S/.124,356.00",Media,2,25/10/2023,24/06/2024,02/06/2024,20/06/2024,26/06/2024,245
SDATOOL-9696,ENG,Baja,"S/.120,050.00",Media,2,22/06/2020,06/03/2021,23/01/2021,12/02/2021,22/02/2021,245
SDATOOL-9225,RCS,Media,"S/.195,658.00",Alta,1,01/01/2019,02/11/2019,14/08/2019,24/08/2019,03/09/2019,245
SDATOOL-1893,RIC,Media,"S/.374,099.00",Alta,10,08/05/2020,05/02/2021,04/12/2020,28/12/2020,07/01/2021,244
SDATOOL-3881,T&C,Alta,"S/.221,019.00",Media,10,23/05/2021,20/11/2021,27/12/2021,15/01/2022,22/01/2022,244
SDATOOL-4080,FIN,Alta,"S/.152,361.00",Baja,10,27/02/2022,23/07/2022,24/09/2022,21/10/2022,29/10/2022,244
SDATOOL-1163,T&C,Alta,"S/.206,637.00",Media,9,11/05/2024,02/02/2025,08/12/2024,01/01/2025,10/01/2025,244
SDATOOL-7895,T&C,Alta,"S/.193,406.00",Media,8,02/09/2019,17/03/2020,17/04/2020,30/04/2020,03/05/2020,244
SDATOOL-2740,FIN,Media,"S/.191,248.00",Media,8,31/07/2020,09/02/2021,17/03/2021,26/03/2021,01/04/2021,244
SDATOOL-4909,CIB,Baja,"S/.193,588.00",Media,7,10/06/2023,14/02/2024,22/01/2024,03/02/2024,09/02/2024,244
SDATOOL-5496,RIC,Baja,"S/.201,592.00",Media,7,25/12/2019,28/07/2020,09/08/2020,21/08/2020,25/08/2020,244
SDATOOL-8235,CIB,Media,"S/.173,042.00",Media,6,01/01/2019,25/09/2019,15/08/2019,24/08/2019,02/09/2019,244
SDATOOL-6131,CCS,Media,"S/.173,410.00",Media,6,28/09/2022,03/05/2023,25/04/2023,23/05/2023,30/05/2023,244
SDATOOL-9289,GRM,Alta,"S/.173,953.00",Media,6,08/03/2021,02/11/2021,09/10/2021,06/11/2021,07/11/2021,244
SDATOOL-5875,GRM,Media,"S/.171,282.00",Media,5,03/08/2023,28/04/2024,10/03/2024,27/03/2024,03/04/2024,244
SDATOOL-1098,CIB,Alta,"S/.177,066.00",Media,5,02/07/2024,12/02/2025,25/01/2025,21/02/2025,03/03/2025,244
SDATOOL-2904,RCS,Media,"S/.165,221.00",Media,4,14/06/2019,16/01/2020,13/01/2020,05/02/2020,13/02/2020,244
SDATOOL-3566,CIB,Alta,"S/.143,197.00",Media,4,27/11/2024,28/07/2025,13/07/2025,25/07/2025,29/07/2025,244
SDATOOL-5720,FIN,Media,"S/.160,364.00",Media,4,04/06/2024,19/02/2025,04/01/2025,29/01/2025,03/02/2025,244
SDATOOL-4296,ENG,Baja,"S/.161,097.00",Media,4,17/09/2020,06/05/2021,15/04/2021,14/05/2021,19/05/2021,244
SDATOOL-6402,RCS,Baja,"S/.375,698.00",Alta,10,07/01/2020,03/10/2020,20/08/2020,05/09/2020,06/09/2020,243
SDATOOL-1261,ENG,Media,"S/.238,262.00",Media,10,01/01/2019,22/07/2019,18/08/2019,25/08/2019,01/09/2019,243
SDATOOL-3322,CIB,Media,"S/.209,440.00",Media,8,25/05/2023,27/01/2024,10/01/2024,18/01/2024,23/01/2024,243
SDATOOL-1584,GRM,Alta,"S/.207,780.00",Media,8,29/07/2021,24/04/2022,14/03/2022,23/03/2022,29/03/2022,243
SDATOOL-7812,T&C,Alta,"S/.186,516.00",Media,6,05/10/2020,01/07/2021,12/05/2021,29/05/2021,05/06/2021,243
SDATOOL-8686,ENG,Media,"S/.184,860.00",Media,6,16/09/2024,25/04/2025,02/05/2025,14/05/2025,17/05/2025,243
SDATOOL-8443,CIB,Media,"S/.183,391.00",Media,5,12/09/2022,23/05/2023,17/04/2023,09/05/2023,13/05/2023,243
SDATOOL-4962,FIN,Media,"S/.174,743.00",Media,5,27/02/2020,14/11/2020,30/09/2020,22/10/2020,27/10/2020,243
SDATOOL-7909,FIN,Media,"S/.150,545.00",Media,4,15/12/2022,30/07/2023,01/08/2023,12/08/2023,15/08/2023,243
SDATOOL-6876,CIB,Alta,"S/.157,295.00",Media,3,17/03/2019,09/11/2019,24/10/2019,05/11/2019,15/11/2019,243
SDATOOL-3869,RCS,Media,"S/.133,172.00",Media,3,17/06/2022,02/02/2023,17/01/2023,10/02/2023,15/02/2023,243
SDATOOL-2217,CIB,Alta,"S/.127,102.00",Media,2,16/06/2020,08/03/2021,01/02/2021,10/02/2021,14/02/2021,243
SDATOOL-6273,RCS,Baja,"S/.111,564.00",Media,1,16/04/2019,18/12/2019,10/11/2019,07/12/2019,15/12/2019,243
SDATOOL-1750,CIB,Alta,"S/.224,391.00",Media,9,03/10/2024,10/04/2025,30/04/2025,26/05/2025,02/06/2025,242
SDATOOL-5384,CIB,Media,"S/.200,109.00",Media,8,17/10/2024,17/04/2025,23/05/2025,06/06/2025,16/06/2025,242
SDATOOL-3901,FIN,Baja,"S/.202,758.00",Media,7,10/07/2019,14/02/2020,17/02/2020,07/03/2020,08/03/2020,242
SDATOOL-9216,FIN,Media,"S/.199,608.00",Media,7,17/06/2019,04/03/2020,19/01/2020,10/02/2020,14/02/2020,242
SDATOOL-4243,RCS,Alta,"S/.176,525.00",Media,6,02/07/2020,25/03/2021,24/01/2021,20/02/2021,01/03/2021,242
SDATOOL-9041,CCS,Media,"S/.167,501.00",Media,6,27/10/2024,07/06/2025,16/06/2025,23/06/2025,26/06/2025,242
SDATOOL-3053,GRM,Media,"S/.155,470.00",Media,5,19/12/2023,23/08/2024,27/07/2024,09/08/2024,17/08/2024,242
SDATOOL-1560,RIC,Media,"S/.179,448.00",Media,5,26/04/2022,19/01/2023,08/12/2022,21/12/2022,24/12/2022,242
SDATOOL-9142,ENG,Media,"S/.166,454.00",Media,4,11/04/2020,22/12/2020,26/11/2020,05/12/2020,09/12/2020,242
SDATOOL-1830,RCS,Alta,"S/.159,516.00",Media,3,20/04/2019,09/12/2019,01/12/2019,15/12/2019,18/12/2019,242
SDATOOL-6358,ENG,Alta,"S/.157,292.00",Media,3,14/06/2022,11/02/2023,22/01/2023,08/02/2023,11/02/2023,242
SDATOOL-2196,FIN,Baja,"S/.147,414.00",Media,2,09/08/2023,19/04/2024,29/03/2024,05/04/2024,07/04/2024,242
SDATOOL-3040,CIB,Alta,"S/.226,353.00",Media,10,01/07/2019,20/01/2020,14/02/2020,23/02/2020,27/02/2020,241
SDATOOL-5822,T&C,Media,"S/.210,004.00",Media,10,19/01/2025,21/08/2025,19/08/2025,13/09/2025,17/09/2025,241
SDATOOL-5895,FIN,Media,"S/.204,551.00",Media,9,02/03/2023,07/10/2023,19/10/2023,26/10/2023,29/10/2023,241
SDATOOL-5863,FIN,Alta,"S/.202,744.00",Media,8,07/10/2024,07/05/2025,22/05/2025,04/06/2025,05/06/2025,241
SDATOOL-3991,FIN,Baja,"S/.182,896.00",Media,5,27/06/2020,18/03/2021,20/01/2021,16/02/2021,23/02/2021,241
SDATOOL-9981,RCS,Media,"S/.169,329.00",Media,5,03/02/2020,13/10/2020,08/09/2020,25/09/2020,01/10/2020,241
SDATOOL-2091,ENG,Alta,"S/.133,856.00",Media,3,21/06/2020,19/02/2021,06/02/2021,16/02/2021,17/02/2021,241
SDATOOL-4489,RIC,Baja,"S/.143,997.00",Media,3,16/05/2021,08/02/2022,27/12/2021,09/01/2022,12/01/2022,241
SDATOOL-9403,CIB,Baja,"S/.155,629.00",Media,3,30/10/2022,30/06/2023,11/06/2023,20/06/2023,28/06/2023,241
SDATOOL-6880,CIB,Media,"S/.148,629.00",Media,2,26/04/2020,15/12/2020,06/12/2020,19/12/2020,23/12/2020,241
SDATOOL-4654,GRM,Media,"S/.125,503.00",Media,2,05/10/2020,01/06/2021,28/04/2021,24/05/2021,03/06/2021,241
SDATOOL-6582,FIN,Media,"S/.145,783.00",Media,2,05/07/2019,17/02/2020,11/02/2020,21/02/2020,02/03/2020,241
SDATOOL-1247,ENG,Media,"S/.136,078.00",Media,1,16/01/2019,10/10/2019,22/08/2019,13/09/2019,14/09/2019,241
SDATOOL-8012,RCS,Media,"S/.121,310.00",Media,1,23/01/2024,06/10/2024,06/09/2024,13/09/2024,20/09/2024,241
SDATOOL-2338,T&C,Media,"S/.235,858.00",Media,10,24/10/2020,05/04/2021,27/05/2021,18/06/2021,21/06/2021,240
SDATOOL-3679,FIN,Alta,"S/.206,221.00",Media,9,15/08/2024,29/01/2025,18/03/2025,02/04/2025,12/04/2025,240
SDATOOL-6747,FIN,Baja,"S/.228,611.00",Media,9,13/12/2020,13/06/2021,03/07/2021,01/08/2021,10/08/2021,240
SDATOOL-1233,RCS,Alta,"S/.203,254.00",Media,9,20/01/2023,08/09/2023,24/08/2023,16/09/2023,17/09/2023,240
SDATOOL-9967,ENG,Media,"S/.203,903.00",Media,9,06/08/2022,01/04/2023,26/02/2023,25/03/2023,03/04/2023,240
SDATOOL-9988,ENG,Alta,"S/.209,948.00",Media,8,14/07/2020,07/03/2021,01/03/2021,09/03/2021,11/03/2021,240
SDATOOL-3475,FIN,Media,"S/.195,658.00",Media,8,09/09/2024,11/02/2025,21/04/2025,06/05/2025,07/05/2025,240
SDATOOL-5202,GRM,Media,"S/.209,677.00",Media,8,11/11/2023,19/06/2024,14/06/2024,29/06/2024,08/07/2024,240
SDATOOL-8156,CIB,Media,"S/.180,770.00",Media,7,11/12/2019,12/08/2020,23/07/2020,05/08/2020,07/08/2020,240
SDATOOL-5610,CIB,Media,"S/.192,531.00",Media,7,08/09/2023,15/05/2024,16/04/2024,27/04/2024,05/05/2024,240
SDATOOL-4142,GRM,Alta,"S/.309,572.00",Alta,6,01/01/2019,02/11/2019,06/08/2019,28/08/2019,29/08/2019,240
SDATOOL-8683,FIN,Alta,"S/.179,215.00",Media,6,20/10/2022,24/05/2023,01/06/2023,08/06/2023,17/06/2023,240
SDATOOL-1390,FIN,Media,"S/.193,321.00",Media,6,16/10/2022,10/06/2023,24/05/2023,04/06/2023,13/06/2023,240
SDATOOL-9912,FIN,Baja,"S/.188,963.00",Media,6,05/11/2023,31/07/2024,11/06/2024,27/06/2024,02/07/2024,240
SDATOOL-1088,GRM,Media,"S/.175,587.00",Media,5,10/09/2024,10/05/2025,14/04/2025,01/05/2025,08/05/2025,240
SDATOOL-4569,CCS,Alta,"S/.177,747.00",Media,5,21/01/2020,22/09/2020,03/09/2020,14/09/2020,17/09/2020,240
SDATOOL-1828,T&C,Media,"S/.177,253.00",Media,5,03/10/2022,09/06/2023,28/04/2023,27/05/2023,31/05/2023,240
SDATOOL-6092,GRM,Media,"S/.146,939.00",Media,4,12/01/2023,23/09/2023,11/08/2023,01/09/2023,09/09/2023,240
SDATOOL-3167,GRM,Baja,"S/.128,380.00",Media,2,14/03/2023,22/11/2023,25/10/2023,04/11/2023,09/11/2023,240
SDATOOL-2277,GRM,Baja,"S/.121,928.00",Media,2,11/02/2024,10/10/2024,11/09/2024,05/10/2024,08/10/2024,240
SDATOOL-7487,RIC,Media,"S/.111,565.00",Media,1,30/03/2023,08/11/2023,05/11/2023,15/11/2023,25/11/2023,240
SDATOOL-6442,ENG,Media,"S/.132,270.00",Media,1,19/06/2021,09/03/2022,18/01/2022,04/02/2022,14/02/2022,240
SDATOOL-4150,RCS,Media,"S/.216,442.00",Media,10,18/04/2020,01/11/2020,03/12/2020,11/12/2020,13/12/2020,239
SDATOOL-1124,RCS,Alta,"S/.223,682.00",Media,10,30/11/2023,14/08/2024,07/07/2024,16/07/2024,26/07/2024,239
SDATOOL-6978,GRM,Alta,"S/.203,000.00",Media,9,07/06/2024,16/01/2025,15/01/2025,29/01/2025,01/02/2025,239
SDATOOL-7272,GRM,Baja,"S/.198,857.00",Media,9,27/09/2021,27/03/2022,05/05/2022,22/05/2022,24/05/2022,239
SDATOOL-5325,ENG,Alta,"S/.201,708.00",Media,8,28/01/2022,28/08/2022,01/09/2022,17/09/2022,24/09/2022,239
SDATOOL-3143,ENG,Alta,"S/.191,381.00",Media,7,31/10/2022,28/06/2023,04/06/2023,20/06/2023,27/06/2023,239
SDATOOL-2531,FIN,Media,"S/.184,679.00",Media,7,02/12/2024,07/08/2025,26/06/2025,24/07/2025,29/07/2025,239
SDATOOL-5873,ENG,Alta,"S/.200,310.00",Media,7,22/03/2019,21/10/2019,31/10/2019,07/11/2019,16/11/2019,239
SDATOOL-3419,RIC,Baja,"S/.194,286.00",Media,6,07/08/2019,26/03/2020,18/03/2020,25/03/2020,02/04/2020,239
SDATOOL-8069,FIN,Media,"S/.184,837.00",Media,6,14/08/2024,26/03/2025,11/03/2025,04/04/2025,10/04/2025,239
SDATOOL-3947,ENG,Media,"S/.186,682.00",Media,6,13/04/2020,07/01/2021,24/11/2020,06/12/2020,08/12/2020,239
SDATOOL-1890,ENG,Media,"S/.176,111.00",Media,5,27/11/2021,16/07/2022,12/07/2022,20/07/2022,24/07/2022,239
SDATOOL-7721,RIC,Alta,"S/.170,306.00",Media,5,15/01/2024,19/08/2024,17/08/2024,03/09/2024,10/09/2024,239
SDATOOL-7549,FIN,Media,"S/.156,592.00",Media,4,11/06/2023,21/01/2024,31/12/2023,26/01/2024,05/02/2024,239
SDATOOL-5806,FIN,Media,"S/.170,486.00",Media,4,18/04/2022,06/01/2023,28/11/2022,08/12/2022,13/12/2022,239
SDATOOL-3447,CIB,Media,"S/.144,685.00",Media,4,29/07/2019,12/03/2020,25/02/2020,17/03/2020,24/03/2020,239
SDATOOL-1770,RIC,Media,"S/.171,213.00",Media,4,06/08/2023,15/04/2024,04/03/2024,29/03/2024,01/04/2024,239
SDATOOL-1543,RIC,Baja,"S/.160,860.00",Media,4,19/08/2024,23/03/2025,19/03/2025,07/04/2025,15/04/2025,239
SDATOOL-5209,ENG,Baja,"S/.149,381.00",Media,3,10/01/2020,30/08/2020,13/08/2020,30/08/2020,05/09/2020,239
SDATOOL-1070,RCS,Baja,"S/.112,995.00",Media,1,04/01/2023,11/08/2023,17/08/2023,24/08/2023,31/08/2023,239
SDATOOL-8463,FIN,Baja,"S/.111,040.00",Media,1,23/07/2020,01/03/2021,03/03/2021,13/03/2021,19/03/2021,239
SDATOOL-3529,FIN,Media,"S/.132,705.00",Media,1,14/08/2020,07/04/2021,07/03/2021,03/04/2021,10/04/2021,239
SDATOOL-3459,CIB,Media,"S/.216,784.00",Media,10,30/11/2021,07/07/2022,29/06/2022,17/07/2022,26/07/2022,238
SDATOOL-3914,ENG,Baja,"S/.199,694.00",Media,9,15/01/2022,05/08/2022,01/09/2022,08/09/2022,10/09/2022,238
SDATOOL-2073,CIB,Media,"S/.201,926.00",Media,8,29/03/2020,12/09/2020,03/11/2020,14/11/2020,22/11/2020,238
SDATOOL-5547,T&C,Baja,"S/.200,699.00",Media,8,12/07/2019,28/02/2020,30/01/2020,28/02/2020,06/03/2020,238
SDATOOL-1380,T&C,Baja,"S/.209,180.00",Media,8,22/05/2023,20/12/2023,13/12/2023,11/01/2024,15/01/2024,238
SDATOOL-5566,RCS,Media,"S/.204,107.00",Media,7,25/08/2020,25/03/2021,04/04/2021,18/04/2021,20/04/2021,238
SDATOOL-1459,RIC,Baja,"S/.177,441.00",Media,6,14/01/2022,07/09/2022,21/08/2022,03/09/2022,09/09/2022,238
SDATOOL-9578,RCS,Alta,"S/.168,646.00",Media,4,14/01/2025,07/10/2025,05/08/2025,31/08/2025,09/09/2025,238
SDATOOL-2548,ENG,Alta,"S/.120,351.00",Media,2,29/11/2022,13/07/2023,27/06/2023,16/07/2023,25/07/2023,238
SDATOOL-6628,FIN,Alta,"S/.144,973.00",Media,2,14/04/2021,27/11/2021,11/11/2021,07/12/2021,08/12/2021,238
SDATOOL-8574,FIN,Media,"S/.113,839.00",Media,1,06/09/2021,11/05/2022,01/04/2022,23/04/2022,02/05/2022,238
SDATOOL-5799,ENG,Media,"S/.213,152.00",Media,10,07/02/2024,03/09/2024,09/09/2024,30/09/2024,01/10/2024,237
SDATOOL-4535,ENG,Alta,"S/.231,536.00",Media,10,08/06/2023,19/01/2024,01/01/2024,23/01/2024,31/01/2024,237
SDATOOL-6514,ENG,Alta,"S/.388,584.00",Alta,10,01/01/2019,21/12/2019,12/08/2019,22/08/2019,26/08/2019,237
SDATOOL-4951,ENG,Media,"S/.212,830.00",Media,9,21/11/2021,10/06/2022,17/06/2022,13/07/2022,16/07/2022,237
SDATOOL-5084,RIC,Alta,"S/.216,356.00",Media,9,06/07/2024,30/01/2025,27/01/2025,22/02/2025,28/02/2025,237
SDATOOL-6809,CCS,Baja,"S/.182,976.00",Media,7,19/12/2023,22/08/2024,17/07/2024,05/08/2024,12/08/2024,237
SDATOOL-3965,T&C,Alta,"S/.205,037.00",Media,7,23/08/2021,20/03/2022,24/03/2022,16/04/2022,17/04/2022,237
SDATOOL-3871,CCS,Baja,"S/.189,266.00",Media,6,20/08/2022,11/04/2023,29/03/2023,10/04/2023,14/04/2023,237
SDATOOL-9764,RIC,Baja,"S/.183,557.00",Media,6,12/12/2023,19/08/2024,12/07/2024,26/07/2024,05/08/2024,237
SDATOOL-3606,ENG,Media,"S/.187,785.00",Media,6,18/02/2020,04/10/2020,15/09/2020,10/10/2020,12/10/2020,237
SDATOOL-8590,FIN,Alta,"S/.183,454.00",Media,6,20/09/2021,30/04/2022,03/05/2022,10/05/2022,15/05/2022,237
SDATOOL-7633,CCS,Alta,"S/.295,219.00",Alta,5,01/01/2019,14/11/2019,01/08/2019,20/08/2019,26/08/2019,237
SDATOOL-5124,FIN,Media,"S/.174,168.00",Media,5,13/05/2019,08/12/2019,15/12/2019,27/12/2019,05/01/2020,237
SDATOOL-7520,RIC,Media,"S/.153,876.00",Media,5,25/12/2023,08/09/2024,05/08/2024,12/08/2024,18/08/2024,237
SDATOOL-8862,FIN,Baja,"S/.180,866.00",Media,5,09/06/2019,16/02/2020,03/01/2020,24/01/2020,01/02/2020,237
SDATOOL-2985,ENG,Baja,"S/.154,985.00",Media,5,01/08/2024,17/04/2025,24/02/2025,23/03/2025,26/03/2025,237
SDATOOL-3248,CCS,Alta,"S/.132,384.00",Media,2,17/02/2022,24/10/2022,27/09/2022,11/10/2022,12/10/2022,237
SDATOOL-2958,ENG,Media,"S/.146,751.00",Media,2,16/09/2019,31/05/2020,24/04/2020,02/05/2020,10/05/2020,237
SDATOOL-5601,RCS,Media,"S/.122,228.00",Media,2,15/09/2019,24/04/2020,26/04/2020,06/05/2020,09/05/2020,237
SDATOOL-6044,RIC,Media,"S/.132,432.00",Media,2,20/06/2021,23/01/2022,24/01/2022,11/02/2022,12/02/2022,237
SDATOOL-9088,FIN,Alta,"S/.226,440.00",Media,10,19/12/2022,04/07/2023,23/07/2023,04/08/2023,12/08/2023,236
SDATOOL-1280,FIN,Alta,"S/.193,696.00",Media,7,06/12/2024,08/07/2025,15/07/2025,29/07/2025,30/07/2025,236
SDATOOL-2713,RIC,Alta,"S/.293,185.00",Alta,6,01/01/2019,27/12/2019,21/07/2019,18/08/2019,25/08/2019,236
SDATOOL-2843,RCS,Alta,"S/.270,727.00",Alta,5,01/01/2019,03/10/2019,02/08/2019,23/08/2019,25/08/2019,236
SDATOOL-3106,RIC,Baja,"S/.268,809.00",Alta,5,01/01/2019,09/10/2019,23/07/2019,20/08/2019,25/08/2019,236
SDATOOL-3769,T&C,Baja,"S/.158,599.00",Media,3,26/11/2020,05/07/2021,13/06/2021,12/07/2021,20/07/2021,236
SDATOOL-9059,CIB,Media,"S/.139,085.00",Media,3,08/09/2022,03/05/2023,20/04/2023,01/05/2023,02/05/2023,236
SDATOOL-8533,T&C,Baja,"S/.141,599.00",Media,3,17/02/2023,23/10/2023,28/09/2023,09/10/2023,11/10/2023,236
SDATOOL-9769,FIN,Media,"S/.142,682.00",Media,3,06/03/2019,28/10/2019,01/10/2019,26/10/2019,28/10/2019,236
SDATOOL-4362,GRM,Alta,"S/.149,556.00",Media,2,20/03/2021,16/11/2021,26/10/2021,07/11/2021,11/11/2021,236
SDATOOL-3075,ENG,Media,"S/.135,899.00",Media,2,29/03/2023,06/11/2023,19/10/2023,17/11/2023,20/11/2023,236
SDATOOL-4695,CIB,Baja,"S/.144,514.00",Media,2,17/07/2020,13/02/2021,19/02/2021,02/03/2021,10/03/2021,236
SDATOOL-9500,ENG,Media,"S/.131,391.00",Media,2,28/06/2021,01/02/2022,01/02/2022,11/02/2022,19/02/2022,236
SDATOOL-4574,RCS,Alta,"S/.112,321.00",Media,1,15/08/2023,13/03/2024,28/03/2024,05/04/2024,07/04/2024,236
SDATOOL-2821,FIN,Media,"S/.239,721.00",Media,10,03/02/2020,04/10/2020,08/09/2020,17/09/2020,25/09/2020,235
SDATOOL-7716,RIC,Media,"S/.225,150.00",Media,9,30/10/2021,22/05/2022,26/05/2022,12/06/2022,22/06/2022,235
SDATOOL-4251,GRM,Alta,"S/.216,888.00",Media,9,31/03/2019,11/09/2019,04/11/2019,18/11/2019,21/11/2019,235
SDATOOL-8610,CIB,Alta,"S/.197,798.00",Media,8,21/03/2024,29/09/2024,15/10/2024,08/11/2024,11/11/2024,235
SDATOOL-5430,GRM,Media,"S/.180,241.00",Media,7,25/05/2024,16/01/2025,21/12/2024,13/01/2025,15/01/2025,235
SDATOOL-2057,FIN,Baja,"S/.190,355.00",Media,6,27/05/2021,19/12/2021,01/01/2022,14/01/2022,17/01/2022,235
SDATOOL-7425,T&C,Alta,"S/.165,663.00",Media,5,29/11/2019,07/08/2020,02/07/2020,12/07/2020,21/07/2020,235
SDATOOL-1032,FIN,Baja,"S/.168,851.00",Media,5,21/12/2020,27/08/2021,29/07/2021,06/08/2021,13/08/2021,235
SDATOOL-4430,RIC,Alta,"S/.145,522.00",Media,4,10/11/2023,06/07/2024,23/06/2024,01/07/2024,02/07/2024,235
SDATOOL-3493,ENG,Baja,"S/.145,969.00",Media,4,25/01/2022,21/09/2022,30/08/2022,11/09/2022,17/09/2022,235
SDATOOL-3610,CCS,Alta,"S/.153,735.00",Media,4,28/03/2023,05/11/2023,21/10/2023,10/11/2023,18/11/2023,235
SDATOOL-4839,RIC,Baja,"S/.156,604.00",Media,3,17/11/2019,16/06/2020,22/06/2020,05/07/2020,09/07/2020,235
SDATOOL-4024,CIB,Media,"S/.146,205.00",Media,3,19/03/2019,13/10/2019,15/10/2019,31/10/2019,09/11/2019,235
SDATOOL-7360,CIB,Baja,"S/.159,411.00",Media,3,12/07/2021,07/02/2022,29/01/2022,22/02/2022,04/03/2022,235
SDATOOL-6094,ENG,Baja,"S/.127,041.00",Media,2,07/10/2022,19/06/2023,08/05/2023,27/05/2023,30/05/2023,235
SDATOOL-9288,GRM,Baja,"S/.113,280.00",Media,1,25/06/2023,14/02/2024,23/01/2024,14/02/2024,15/02/2024,235
SDATOOL-8358,RCS,Alta,"S/.117,001.00",Media,1,29/01/2023,27/08/2023,09/09/2023,20/09/2023,21/09/2023,235
SDATOOL-1509,FIN,Alta,"S/.131,735.00",Media,1,22/08/2020,07/05/2021,01/04/2021,12/04/2021,14/04/2021,235
